,anime_id,demographics
2673,31564,[]
2674,1013,['Seinen']
2675,11837,['Seinen']
2676,1764,['Shounen']
2677,33080,[]
2678,10257,['Shoujo']
2679,1546,[]
2680,951,['Shoujo']
2681,37807,[]
2682,9611,['Seinen']
2683,1747,[]
2684,37926,[]
2685,1538,[]
2686,1678,['Shounen']
2687,519,['Shounen']
2688,34321,[]
2689,6163,['Shounen']
2690,10372,['Seinen']
2691,837,['Seinen']
2692,32717,['Shoujo']
2693,7593,['Seinen']
2694,19365,[]
2695,33573,[]
2696,107,['Shounen']
2697,48857,[]
2698,1171,['Shounen']
2699,8876,['Seinen']
2700,27969,[]
2701,9958,['Shounen']
2702,868,['Shounen']
2703,34658,[]
2704,173,['Shounen']
2705,869,['Shounen']
2706,1488,[]
2707,44516,['Josei']
2708,50338,['Shounen']
2709,461,['Shounen']
2710,29101,[]
2711,1483,['Seinen']
2712,35815,['Seinen']
2713,23725,[]
2714,2762,['Shoujo']
2715,1728,['Shoujo']
2716,14293,[]
2717,4903,['Seinen']
2718,23703,[]
2719,5538,['Shounen']
2720,42977,[]
2721,899,['Shounen']
2722,1569,[]
2723,42364,[]
2724,541,['Shounen']
2725,5041,[]
2726,25099,[]
2727,49318,[]
2728,35540,[]
2729,39518,[]
2730,51213,['Shounen']
2731,5493,['Shounen']
2732,8277,[]
2733,1259,['Shounen']
2734,36688,[]
2735,32740,[]
2736,33446,[]
2737,1858,[]
2738,3577,[]
2739,22071,[]
2740,10834,[]
2741,27441,[]
2742,36951,['Shounen']
2743,38313,[]
2744,1696,[]
2745,5717,['Shoujo']
2746,867,[]
2747,903,['Shounen']
2748,33209,[]
2749,33421,[]
2750,14653,['Shounen']
2751,36792,[]
2752,4999,['Shounen']
2753,48641,[]
2754,34513,['Shounen']
2755,33818,['Shounen']
2756,5962,['Kids']
2757,23479,[]
2758,9314,[]
2759,31080,[]
2760,1368,['Shounen']
2761,18095,[]
2762,24991,[]
2763,907,['Shoujo']
2764,43814,[]
2765,4879,['Seinen']
2766,33322,[]
2767,2454,['Shounen']
2768,277,[]
2769,44189,[]
2770,2130,['Shounen']
2771,9999,['Shounen']
2772,37704,[]
2773,553,['Shoujo']
2774,37596,[]
2775,9539,['Shounen']
2776,13409,['Seinen']
2777,6201,[]
2778,418,['Shounen']
2779,149,['Josei']
2780,11079,['Seinen']
2781,34389,['Shounen']
2782,12067,['Shounen']
2783,44881,['Shounen']
2784,3449,[]
2785,10213,[]
2786,2602,['Shounen']
2787,43465,[]
2788,34034,['Kids']
2789,18001,['Seinen']
2790,9712,[]
2791,36407,[]
2792,31227,['Shounen']
2793,38866,[]
2794,508,['Kids']
2795,34374,[]
2796,343,['Seinen']
2797,6610,[]
2798,2248,['Shounen']
2799,23135,['Shoujo']
2800,448,['Shounen']
2801,719,[]
2802,2354,[]
2803,381,['Shoujo']
2804,8115,[]
2805,29831,[]
2806,33726,['Josei']
2807,3627,[]
2808,37490,[]
2809,883,['Shounen']
2810,6582,['Seinen']
2811,9544,[]
2812,1985,['Shounen']
2813,196,[]
2814,49730,['Kids']
2815,3674,[]
2816,23987,['Seinen']
2817,48631,[]
2818,17080,[]
2819,10178,['Josei']
2820,2214,[]
2821,201,[]
2822,1609,[]
2823,48438,['Shounen']
2824,852,['Shoujo']
2825,32262,[]
2826,596,[]
2827,1133,['Shounen']
2828,11241,['Seinen']
2829,21439,['Shoujo']
2830,34349,['Shounen']
2831,9055,[]
2832,37140,['Shounen']
2833,16468,['Shounen']
2834,34009,[]
2835,3268,[]
2836,1369,['Shounen']
2837,34391,[]
2838,38360,['Seinen']
2839,6152,[]
2840,6380,[]
2841,3298,['Josei']
2842,1146,['Shounen']
2843,1358,['Shounen']
2844,1543,[]
2845,659,[]
2846,1066,[]
2847,914,[]
2848,3322,['Shounen']
2849,12695,[]
2850,183,['Shounen']
2851,944,['Seinen']
2852,19469,['Shounen']
2853,5141,['Seinen']
2854,21653,[]
2855,38921,[]
2856,17249,['Shoujo']
2857,39619,[]
2858,1441,['Kids']
2859,38400,[]
2860,31178,['Shoujo']
2861,1051,[]
2862,10079,[]
2863,7695,['Kids']
2864,12875,['Shounen']
2865,36817,[]
2866,178,['Shoujo']
2867,9515,[]
2868,5220,[]
2869,12419,[]
2870,288,['Kids']
2871,483,[]
2872,2409,[]
2873,1744,['Shoujo']
2874,31610,['Shounen']
2875,327,['Shoujo']
2876,19251,['Shoujo']
2877,1327,['Shounen']
2878,1847,['Seinen']
2879,33589,[]
2880,37338,['Seinen']
2881,5978,['Shounen']
2882,873,[]
2883,1668,['Shounen']
2884,33433,[]
2885,1017,[]
2886,1459,['Shounen']
2887,31636,['Shounen']
2888,3446,[]
2889,29583,['Shounen']
2890,2665,"['Kids', 'Shounen']"
2891,2369,[]
2892,10370,['Kids']
2893,18745,['Josei']
2894,33031,[]
2895,8410,['Kids']
2896,2761,[]
2897,47162,[]
2898,39530,[]
2899,6867,[]
2900,18713,[]
2901,34863,[]
2902,16385,[]
2903,6098,['Seinen']
2904,42391,[]
2905,15813,[]
2906,10703,['Shounen']
2907,40881,['Kids']
2908,10479,['Shounen']
2909,33524,['Seinen']
2910,38383,[]
2911,5774,[]
2912,38256,[]
2913,2753,[]
2914,16982,['Shounen']
2915,9675,['Shounen']
2916,51381,[]
2917,28423,['Shounen']
2918,10659,['Shounen']
2919,33606,['Shounen']
2920,33299,[]
2921,37305,[]
2922,5039,[]
2923,21521,[]
2924,3508,[]
2925,10336,[]
2926,37884,['Seinen']
2927,10935,[]
2928,40359,[]
2929,9874,[]
2930,13245,['Shounen']
2931,32026,[]
2932,2174,[]
2933,29163,[]
2934,25647,['Shoujo']
2935,21189,[]
2936,3407,[]
2937,40942,[]
2938,603,['Shoujo']
2939,1374,['Shounen']
2940,6893,[]
2941,2201,['Kids']
2942,50532,['Shounen']
2943,6712,[]
2944,42629,[]
2945,16051,[]
2946,23619,[]
2947,3269,[]
2948,10380,[]
2949,896,['Shounen']
2950,44942,['Seinen']
2951,8756,['Shoujo']
2952,690,['Shoujo']
2953,2006,['Shounen']
2954,4415,[]
2955,10448,[]
2956,40485,[]
2957,5702,[]
2958,10897,[]
2959,37902,['Shounen']
2960,4195,[]
2961,3088,[]
2962,15617,['Seinen']
2963,38924,[]
2964,3210,[]
2965,5940,[]
2966,37221,[]
2967,785,[]
2968,34209,['Shoujo']
2969,37345,['Shounen']
2970,5955,[]
2971,13171,[]
2972,2330,[]
2973,2488,[]
2974,31499,[]
2975,40930,[]
2976,24261,[]
2977,12549,[]
2978,1121,['Kids']
2979,28215,['Shounen']
2980,380,['Shoujo']
2981,568,['Shounen']
2982,38005,[]
2983,33372,[]
2984,3121,[]
2985,3559,[]
2986,41491,['Shounen']
2987,2182,[]
2988,117,[]
2989,34125,[]
2990,10444,['Shounen']
2991,5684,['Shoujo']
2992,35626,[]
2993,103,['Shoujo']
2994,3616,['Shounen']
2995,560,[]
2996,1215,[]
2997,5419,[]
2998,1521,[]
2999,38062,[]
3000,39388,[]
3001,38217,[]
3002,5163,[]
3003,39652,['Seinen']
3004,37176,[]
3005,21097,[]
3006,37525,[]
3007,594,['Shounen']
3008,2490,['Shounen']
3009,1953,[]
3010,49241,[]
3011,6401,[]
3012,3656,[]
3013,40595,[]
3014,20801,[]
3015,419,['Shounen']
3016,3861,['Shounen']
3017,31716,[]
3018,524,[]
3019,28779,[]
3020,10731,['Shounen']
3021,20045,[]
3022,5959,[]
3023,37233,[]
3024,27727,[]
3025,6151,[]
3026,2403,[]
3027,19429,[]
3028,40491,[]
3029,28819,['Shounen']
3030,40295,[]
3031,23279,[]
3032,33949,[]
3033,15359,[]
3034,1311,[]
3035,10573,['Shounen']
3036,12879,[]
3037,34777,[]
3038,39689,['Seinen']
3039,37618,[]
3040,30702,[]
3041,193,[]
3042,3359,['Shoujo']
3043,11663,[]
3044,1576,[]
3045,11441,['Shounen']
3046,43349,[]
3047,9330,['Seinen']
3048,1397,['Shounen']
3049,38098,['Shounen']
3050,29829,[]
3051,1352,[]
3052,1074,['Shounen']
3053,8098,[]
3054,19023,[]
3055,3593,[]
3056,34604,['Shounen']
3057,29830,[]
3058,582,['Shounen']
3059,5332,[]
3060,2744,['Seinen']
3061,38436,[]
3062,15611,['Shounen']
3063,49063,[]
3064,26057,[]
3065,23945,['Shounen']
3066,39574,['Seinen']
3067,37826,[]
3068,48405,['Shounen']
3069,30749,[]
3070,28625,[]
3071,32323,[]
3072,36800,['Shounen']
3073,5152,[]
3074,9288,"['Kids', 'Shoujo']"
3075,30806,[]
3076,35581,[]
3077,48941,[]
3078,40323,[]
3079,20021,[]
3080,876,['Shounen']
3081,4548,['Shounen']
3082,11321,[]
3083,33362,[]
3084,30614,[]
3085,26351,['Seinen']
3086,11227,[]
3087,2124,[]
3088,206,[]
3089,331,['Shounen']
3090,1555,[]
3091,35673,[]
3092,43969,['Shounen']
3093,3887,['Seinen']
3094,48727,[]
3095,19697,[]
3096,35327,[]
3097,6489,[]
3098,36848,[]
3099,25729,[]
3100,4021,['Shoujo']
3101,866,['Shounen']
3102,7041,[]
3103,915,['Shounen']
3104,4189,[]
3105,548,[]
3106,4535,[]
3107,32032,[]
3108,10572,[]
3109,37303,[]
3110,1316,[]
3111,38972,['Shounen']
3112,38435,[]
3113,4483,['Shounen']
3114,20745,[]
3115,3354,['Shounen']
3116,1426,['Seinen']
3117,12119,[]
3118,40272,[]
3119,8217,['Shoujo']
3120,10918,[]
3121,8536,[]
3122,894,['Shounen']
3123,42632,[]
3124,9793,[]
3125,892,['Shounen']
3126,1825,['Shounen']
3127,34338,[]
3128,2597,['Shounen']
3129,39030,['Shounen']
3130,30365,[]
3131,502,['Shounen']
3132,6361,[]
3133,41923,[]
3134,143,['Shounen']
3135,37364,['Shounen']
3136,12783,['Shounen']
3137,11339,['Seinen']
3138,36225,[]
3139,37983,[]
3140,14835,[]
3141,38940,[]
3142,2950,['Kids']
3143,11341,[]
3144,40833,[]
3145,15879,[]
3146,39184,[]
3147,34642,[]
3148,3654,[]
3149,28391,[]
3150,3033,['Shounen']
3151,7590,[]
3152,2131,[]
3153,10893,[]
3154,1956,[]
3155,32153,[]
3156,40356,[]
3157,1568,['Seinen']
3158,12725,['Seinen']
3159,2253,['Shounen']
3160,109,[]
3161,16910,['Shounen']
3162,691,[]
3163,230,['Seinen']
3164,3653,[]
3165,38085,[]
3166,1516,['Shoujo']
3167,8475,[]
3168,38824,[]
3169,35936,[]
3170,31629,[]
3171,2123,[]
3172,12461,['Shoujo']
3173,6166,[]
3174,252,['Shounen']
3175,151,[]
3176,48488,[]
3177,4094,[]
3178,44524,[]
3179,2557,[]
3180,39380,[]
3181,1164,['Shounen']
3182,37175,[]
3183,789,[]
3184,33302,['Shounen']
3185,5504,[]
3186,6795,[]
3187,6280,[]
3188,1419,['Seinen']
3189,39607,['Shounen']
3190,43693,['Seinen']
3191,1710,['Shounen']
3192,37109,['Seinen']
3193,15377,[]
3194,10490,[]
3195,514,[]
3196,12143,[]
3197,35076,[]
3198,32603,['Shounen']
3199,34934,[]
3200,17947,[]
3201,7148,[]
3202,9893,['Shoujo']
3203,14355,[]
3204,28221,[]
3205,1205,[]
3206,33948,[]
3207,23209,[]
3208,32664,['Kids']
3209,33035,[]
3210,225,['Shounen']
3211,15097,[]
3212,40313,[]
3213,291,[]
3214,28211,[]
3215,10578,[]
3216,41595,[]
3217,16355,['Seinen']
3218,507,['Shoujo']
3219,8440,[]
3220,44983,[]
3221,38653,['Shounen']
3222,44412,[]
3223,4151,[]
3224,34388,[]
3225,36308,[]
3226,1289,[]
3227,19159,[]
3228,41674,['Shounen']
3229,29261,[]
3230,2756,[]
3231,32313,[]
3232,279,[]
3233,38297,[]
3234,12565,['Shounen']
3235,32667,[]
3236,1951,[]
3237,41530,[]
3238,1910,['Seinen']
3239,24629,['Seinen']
3240,38397,['Seinen']
3241,39326,[]
3242,8023,[]
3243,1601,[]
3244,30790,['Shounen']
3245,44196,[]
3246,36318,[]
3247,34497,[]
3248,39701,['Shounen']
3249,18247,[]
3250,798,['Seinen']
3251,30355,[]
3252,1079,[]
3253,34382,[]
3254,7768,[]
3255,36803,['Josei']
3256,22819,['Shoujo']
3257,357,[]
3258,2494,[]
3259,35949,[]
3260,39531,['Seinen']
3261,2589,['Shounen']
3262,49701,[]
3263,46587,['Seinen']
3264,1911,['Shounen']
3265,31430,['Seinen']
3266,282,['Seinen']
3267,33075,[]
3268,566,['Shounen']
3269,10604,[]
3270,2000,[]
3271,108,['Shounen']
3272,11793,[]
3273,891,['Shounen']
3274,21845,[]
3275,8171,['Shounen']
3276,33743,['Shounen']
3277,485,[]
3278,25755,['Shounen']
3279,4358,[]
3280,2372,[]
3281,17409,['Shoujo']
3282,1086,['Shounen']
3283,3369,['Shounen']
3284,5458,['Shounen']
3285,831,[]
3286,25667,[]
3287,39456,['Seinen']
3288,1669,['Shounen']
3289,248,['Shounen']
3290,31815,[]
3291,3626,[]
3292,34055,[]
3293,2355,[]
3294,1080,[]
3295,28157,[]
3296,10804,['Seinen']
3297,27891,[]
3298,424,[]
3299,38470,[]
3300,14991,[]
3301,33019,[]
3302,2043,[]
3303,48505,[]
3304,28683,['Shounen']
3305,7303,['Shounen']
3306,1410,['Shounen']
3307,63,['Shounen']
3308,976,['Seinen']
3309,2014,['Shounen']
3310,35868,[]
3311,9488,[]
3312,40331,[]
3313,18045,[]
3314,2108,['Shounen']
3315,25397,[]
3316,49638,[]
3317,5998,[]
3318,33018,[]
3319,2336,['Shounen']
3320,40064,[]
3321,51145,['Kids']
3322,895,['Shounen']
3323,15489,['Shounen']
3324,30869,['Seinen']
3325,31056,[]
3326,38431,[]
3327,579,[]
3328,760,['Shounen']
3329,15037,[]
3330,34964,['Seinen']
3331,1069,['Shounen']
3332,1619,['Shounen']
3333,30925,[]
3334,42481,[]
3335,1191,[]
3336,38708,[]
3337,38357,['Shounen']
3338,1588,[]
3339,3468,['Shoujo']
3340,40337,[]
3341,48612,[]
3342,484,['Shounen']
3343,37799,['Seinen']
3344,383,[]
3345,229,[]
3346,538,['Shounen']
3347,1554,[]
3348,49235,[]
3349,30375,[]
3350,32829,[]
3351,24727,[]
3352,2126,['Shounen']
3353,38963,[]
3354,22189,['Seinen']
3355,37206,[]
3356,38292,[]
3357,37405,[]
3358,13367,[]
3359,38740,[]
3360,7367,['Shounen']
3361,31417,[]
3362,33023,[]
3363,35589,[]
3364,32038,[]
3365,62,[]
3366,40489,[]
3367,1021,['Shoujo']
3368,49160,['Shounen']
3369,36823,[]
3370,37302,[]
3371,12281,[]
3372,3010,['Shounen']
3373,1432,['Seinen']
3374,35314,['Shounen']
3375,3318,[]
3376,5734,[]
3377,12471,[]
3378,2743,[]
3379,1469,[]
3380,38578,['Shoujo']
3381,9124,['Seinen']
3382,20545,[]
3383,917,['Seinen']
3384,12321,['Seinen']
3385,31853,[]
3386,1732,[]
3387,2595,[]
3388,30870,['Seinen']
3389,41781,[]
3390,14267,[]
3391,2978,['Shounen']
3392,37498,[]
3393,17082,['Shounen']
3394,1264,['Shounen']
3395,41380,['Shounen']
3396,41911,[]
3397,25011,[]
3398,1932,['Shoujo']
3399,1972,[]
3400,364,['Seinen']
3401,7053,[]
3402,3270,['Shounen']
3403,36511,['Seinen']
3404,146,[]
3405,5216,[]
3406,42587,[]
3407,1738,['Shounen']
3408,5526,['Kids']
3409,1474,['Shounen']
3410,432,[]
3411,22693,['Shoujo']
3412,998,[]
3413,35983,[]
3414,4196,[]
3415,39487,['Seinen']
3416,2098,['Shounen']
3417,36256,[]
3418,21075,[]
3419,2135,[]
3420,21353,['Shounen']
3421,4502,[]
3422,992,['Shounen']
3423,487,['Shounen']
3424,1064,['Shounen']
3425,984,['Shounen']
3426,48775,[]
3427,2294,[]
3428,32901,[]
3429,36266,[]
3430,25859,['Seinen']
3431,2269,[]
3432,609,[]
3433,37164,[]
3434,24029,['Shounen']
3435,35028,[]
3436,5084,[]
3437,21639,['Shounen']
3438,41140,[]
3439,344,[]
3440,30915,['Shounen']
3441,933,[]
3442,40708,[]
3443,36491,[]
3444,2808,['Shounen']
3445,1147,['Shounen']
3446,38034,[]
3447,971,"['Kids', 'Shounen']"
3448,20423,[]
3449,958,[]
3450,37516,['Shounen']
3451,897,['Shounen']
3452,2125,['Shounen']
3453,20909,[]
3454,3859,['Shoujo']
3455,5670,['Seinen']
3456,13377,['Seinen']
3457,8068,[]
3458,30243,[]
3459,37087,[]
3460,9618,[]
3461,2013,['Shounen']
3462,21177,[]
3463,9063,[]
3464,20649,['Shounen']
3465,17831,[]
3466,1045,['Shounen']
3467,48780,[]
3468,2117,['Shounen']
3469,2390,[]
3470,6165,[]
3471,34915,[]
3472,14199,[]
3473,9865,[]
3474,7559,['Shounen']
3475,2363,['Kids']
3476,670,[]
3477,36737,[]
3478,743,[]
3479,1602,[]
3480,505,['Shoujo']
3481,25801,['Josei']
3482,41780,[]
3483,5097,[]
3484,5914,[]
3485,2458,[]
3486,31886,[]
3487,28619,[]
3488,620,[]
3489,39058,[]
3490,39610,['Seinen']
3491,6581,[]
3492,3032,['Shounen']
3493,11375,[]
3494,981,['Shounen']
3495,18691,[]
3496,34580,['Seinen']
3497,38735,['Shoujo']
3498,50685,[]
3499,1608,['Seinen']
3500,32866,[]
3501,33142,[]
3502,8986,[]
3503,18655,[]
3504,19855,[]
3505,38491,[]
3506,2037,['Shoujo']
3507,2500,[]
3508,509,[]
3509,4765,[]
3510,8317,[]
3511,29513,[]
3512,17391,['Shounen']
3513,9347,[]
3514,1108,['Shounen']
3515,40083,[]
3516,5226,[]
3517,2132,[]
3518,8369,['Seinen']
3519,5760,['Shounen']
3520,6783,[]
3521,31370,['Shounen']
3522,653,[]
3523,9922,[]
3524,37920,['Seinen']
3525,39991,[]
3526,31980,['Shounen']
3527,34533,[]
3528,14893,[]
3529,1477,['Shounen']
3530,40803,[]
3531,11161,[]
3532,358,[]
3533,2937,['Shoujo']
3534,37964,['Shoujo']
3535,37458,[]
3536,30514,[]
3537,3456,[]
3538,2604,[]
3539,4156,[]
3540,1688,[]
3541,4798,[]
3542,24075,[]
3543,1894,[]
3544,493,[]
3545,8362,['Seinen']
3546,2903,['Shounen']
3547,941,[]
3548,9736,['Seinen']
3549,7082,['Shoujo']
3550,34620,[]
3551,34784,['Shounen']
3552,4334,['Shounen']
3553,44276,[]
3554,30641,['Shounen']
3555,41812,['Shounen']
3556,297,['Shounen']
3557,2746,[]
3558,22057,['Seinen']
3559,14921,[]
3560,1556,['Seinen']
3561,15609,[]
3562,9750,[]
3563,37031,['Shounen']
3564,3102,[]
3565,34106,['Shounen']
3566,33231,[]
3567,2113,['Shounen']
3568,7728,['Seinen']
3569,29808,[]
3570,2655,"['Kids', 'Shounen']"
3571,35044,[]
3572,2817,[]
3573,10106,[]
3574,45753,[]
3575,162,['Shounen']
3576,6460,['Seinen']
3577,39239,[]
3578,22117,['Seinen']
3579,10737,['Seinen']
3580,3469,['Shoujo']
3581,4662,['Shoujo']
3582,15841,[]
3583,2222,['Shounen']
3584,14515,[]
3585,32555,[]
3586,28961,[]
3587,15649,[]
3588,48735,[]
3589,12191,['Shoujo']
3590,39085,[]
3591,2204,['Shounen']
3592,16143,['Shounen']
3593,741,[]
3594,21033,[]
3595,1534,['Shoujo']
3596,811,[]
3597,22677,['Seinen']
3598,633,['Shoujo']
3599,40486,[]
3600,19109,[]
3601,3363,[]
3602,49026,[]
3603,18495,[]
3604,34238,[]
3605,10683,[]
3606,2298,[]
3607,37377,['Shounen']
3608,36039,[]
3609,1655,[]
3610,7580,[]
3611,38610,['Seinen']
3612,31147,[]
3613,1651,[]
3614,2400,[]
3615,30825,[]
3616,32212,[]
3617,13183,[]
3618,45572,[]
3619,2548,[]
3620,708,[]
3621,36587,[]
3622,126,[]
3623,3615,['Shoujo']
3624,40661,[]
3625,15933,[]
3626,34148,[]
3627,872,[]
3628,2813,['Kids']
3629,15711,['Shounen']
3630,6560,[]
3631,19051,[]
3632,33950,['Shounen']
3633,32483,[]
3634,49066,[]
3635,886,[]
3636,1218,[]
3637,35267,['Shounen']
3638,1924,[]
3639,1869,['Shoujo']
3640,50364,[]
3641,4793,['Kids']
3642,38020,[]
3643,37304,[]
3644,37103,[]
3645,2432,[]
3646,15735,['Seinen']
3647,9979,['Shoujo']
3648,27945,['Shounen']
3649,37914,[]
3650,5307,[]
3651,6973,[]
3652,17725,['Shounen']
3653,8894,['Shoujo']
3654,18851,[]
3655,3044,['Shounen']
3656,3009,['Shounen']
3657,33569,[]
3658,1967,[]
3659,34978,[]
3660,860,[]
3661,8359,['Seinen']
3662,30464,[]
3663,28833,[]
3664,40735,[]
3665,8422,['Shoujo']
3666,3574,[]
3667,38330,[]
3668,40750,[]
3669,2954,[]
3670,31096,[]
3671,32360,[]
3672,4262,[]
3673,6205,[]
3674,39800,[]
3675,33204,[]
3676,37623,[]
3677,8624,['Shounen']
3678,50916,[]
3679,40148,[]
3680,34051,[]
3681,761,['Shounen']
3682,1525,['Kids']
3683,25045,[]
3684,2152,[]
3685,22759,[]
3686,2795,[]
3687,38235,[]
3688,247,['Shoujo']
3689,24973,['Seinen']
3690,37307,[]
3691,39470,['Seinen']
3692,41265,[]
3693,8057,[]
3694,526,['Shoujo']
3695,8728,[]
3696,6016,[]
3697,38390,[]
3698,1592,['Seinen']
3699,41392,[]
3700,7972,['Seinen']
3701,2227,['Shoujo']
3702,36023,[]
3703,10156,[]
3704,1817,['Shounen']
3705,127,['Shounen']
3706,42030,[]
3707,652,[]
3708,882,['Shounen']
3709,37496,[]
3710,1025,[]
3711,3375,[]
3712,3086,[]
3713,631,[]
3714,10934,['Shounen']
3715,3266,[]
3716,33728,['Shounen']
3717,33254,['Shounen']
3718,2263,['Shounen']
3719,32587,[]
3720,5116,[]
3721,303,[]
3722,30127,[]
3723,7375,[]
3724,31763,[]
3725,33392,[]
3726,25143,[]
3727,1384,['Shoujo']
3728,34870,[]
3729,28105,[]
3730,16472,[]
3731,3614,[]
3732,40658,[]
3733,3503,['Shounen']
3734,43229,[]
3735,606,[]
3736,11491,['Seinen']
3737,23201,[]
3738,31456,['Josei']
3739,1524,[]
3740,1835,['Shounen']
3741,1299,[]
3742,29083,[]
3743,10491,[]
3744,49605,[]
3745,7669,[]
3746,47398,[]
3747,39583,[]
3748,31848,[]
3749,37023,['Kids']
3750,10622,[]
3751,9723,['Josei']
3752,37781,[]
3753,34963,[]
3754,9917,['Kids']
3755,32409,[]
3756,21395,['Seinen']
3757,1944,[]
3758,17819,[]
3759,38276,['Shounen']
3760,36160,[]
3761,4664,[]
3762,870,[]
3763,3174,[]
3764,758,[]
3765,298,['Shounen']
3766,40515,[]
3767,1168,[]
3768,35512,[]
3769,10191,['Shounen']
3770,1302,[]
3771,4983,[]
3772,5494,[]
3773,1532,['Shoujo']
3774,466,['Shounen']
3775,48697,[]
3776,40192,[]
3777,2044,['Shoujo']
3778,33218,[]
3779,48252,['Seinen']
3780,31630,[]
3781,21069,[]
3782,368,[]
3783,39024,[]
3784,987,['Shounen']
3785,3312,['Shounen']
3786,30813,[]
3787,6500,['Seinen']
3788,13145,['Shounen']
3789,36902,[]
3790,31997,[]
3791,20673,[]
3792,21925,[]
3793,23153,['Shounen']
3794,1137,['Shounen']
3795,10504,['Shounen']
3796,18097,['Shounen']
3797,3272,['Shounen']
3798,32174,[]
3799,16474,[]
3800,33371,['Seinen']
3801,8110,[]
3802,17115,['Kids']
3803,49385,[]
3804,35926,[]
3805,32881,['Shounen']
3806,49145,[]
3807,18693,[]
3808,33672,"['Kids', 'Shounen']"
3809,34901,['Kids']
3810,42963,['Shounen']
3811,1929,['Shoujo']
3812,35566,[]
3813,842,[]
3814,36561,[]
3815,31884,['Shoujo']
3816,49854,[]
3817,13677,[]
3818,31338,[]
3819,20473,['Shounen']
3820,13561,[]
3821,35982,[]
3822,1184,['Shounen']
3823,1046,[]
3824,18121,['Shounen']
3825,9241,[]
3826,34403,['Shounen']
3827,39417,[]
3828,1816,"['Kids', 'Shounen']"
3829,33074,['Seinen']
3830,6112,[]
3831,23309,[]
3832,1707,['Shounen']
3833,14817,[]
3834,4549,[]
3835,21415,['Seinen']
3836,32423,[]
3837,9693,[]
3838,38301,[]
3839,11209,[]
3840,37997,['Seinen']
3841,19391,[]
3842,39523,[]
3843,667,[]
3844,1969,[]
3845,7651,['Seinen']
3846,36439,[]
3847,404,['Seinen']
3848,21737,[]
3849,24705,['Shounen']
3850,1192,[]
3851,3031,['Shounen']
3852,642,['Shounen']
3853,20039,[]
3854,22123,[]
3855,4744,[]
3856,412,[]
3857,10870,[]
3858,35727,[]
3859,32561,[]
3860,8918,[]
3861,36545,[]
3862,3744,['Seinen']
3863,38935,[]
3864,48626,[]
3865,44191,['Shoujo']
3866,32407,[]
3867,48456,[]
3868,800,[]
3869,25867,[]
3870,50953,['Seinen']
3871,2542,['Shoujo']
3872,9936,[]
3873,11355,[]
3874,4975,[]
3875,2772,['Shounen']
3876,2235,[]
3877,2166,[]
3878,33733,[]
3879,1593,[]
3880,9479,['Seinen']
3881,31452,['Josei']
3882,641,['Shounen']
3883,10431,[]
3884,12001,['Shounen']
3885,26449,['Shounen']
3886,39606,[]
3887,1450,[]
3888,19841,['Josei']
3889,3727,[]
3890,1727,[]
3891,41051,[]
3892,49123,[]
3893,8291,[]
3894,41341,[]
3895,34325,['Kids']
3896,1416,['Seinen']
3897,38302,['Josei']
3898,40734,[]
3899,23285,['Kids']
3900,25283,[]
3901,2407,['Shounen']
3902,884,[]
3903,563,[]
3904,1435,['Seinen']
3905,40594,[]
3906,35086,[]
3907,37921,[]
3908,6479,[]
3909,34795,[]
3910,1846,[]
3911,959,[]
3912,49040,['Seinen']
3913,618,[]
3914,33505,[]
3915,20671,[]
3916,10628,['Shounen']
3917,1787,[]
3918,20377,[]
3919,320,[]
3920,20543,[]
3921,10740,['Kids']
3922,33222,['Shoujo']
3923,116,[]
3924,46471,[]
3925,19685,[]
3926,812,[]
3927,12505,[]
3928,41899,[]
3929,22583,['Seinen']
3930,40960,[]
3931,32872,[]
3932,32379,['Seinen']
3933,1225,[]
3934,9159,['Shounen']
3935,30547,[]
3936,4205,[]
3937,3692,['Shoujo']
3938,386,['Shounen']
3939,506,['Shoujo']
3940,21879,[]
3941,8,['Shounen']
3942,39942,[]
3943,678,['Shounen']
3944,621,[]
3945,2520,['Shounen']
3946,961,['Shounen']
3947,1261,['Shounen']
3948,39585,['Shoujo']
3949,7805,[]
3950,492,[]
3951,35424,[]
3952,34177,[]
3953,30437,['Seinen']
3954,2891,[]
3955,10419,[]
3956,15125,['Shounen']
3957,41266,['Seinen']
3958,5337,['Shounen']
3959,21073,[]
3960,33041,[]
3961,45604,[]
3962,86,[]
3963,2228,['Kids']
3964,44218,[]
3965,1230,[]
3966,292,['Shounen']
3967,5832,[]
3968,1878,['Shoujo']
3969,1177,[]
3970,10017,['Shounen']
3971,30056,[]
3972,23361,[]
3973,257,[]
3974,3939,[]
3975,124,['Shoujo']
3976,39042,[]
3977,286,['Shounen']
3978,25805,['Kids']
3979,21325,[]
3980,2335,['Shounen']
3981,15633,['Shounen']
3982,2383,[]
3983,31201,"['Kids', 'Shounen']"
3984,241,['Shounen']
3985,48903,['Shounen']
3986,1196,[]
3987,28495,['Seinen']
3988,36625,['Seinen']
3989,24695,['Seinen']
3990,18857,[]
3991,4720,[]
3992,37487,['Shounen']
3993,42161,['Kids']
3994,456,[]
3995,747,[]
3996,604,['Shoujo']
3997,32833,[]
3998,37651,[]
3999,391,['Shounen']
4000,6344,[]
4001,21541,[]
4002,40665,[]
4003,33729,['Shounen']
4004,38732,[]
4005,13263,[]
4006,1424,['Seinen']
4007,34213,[]
4008,694,[]
